TransactionIndex,IcrRecordIndex,NumIcrRecordIndices,AlbarakaIndex,Number of ALB Indexes,GrandeLivreIndex,Number of GL Indexes,Date Discrepancy,Amount,Amount Discrepancy,Post Day,Post Month,Post Year,Value Day,Value Month,Value Year,libdesc,reftran,Bank Account,Bank Name,Bank Currency,GL Memo,GL Company
17563,"[14105, 47734, 49218, 54124, 59872, 65380, 75348, 75361, 79321, 79742, 92793, 104934]",12,[17731],1,[759],1,0,-2000.0,,3,5,2005,3,5,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 2000$,best usd 460/2
17564,"[710, 16386, 18037, 36705, 38651, 46323, 70882, 81769, 90205, 129454]",10,[17732],1,[761],1,0,2000.0,,3,5,2005,3,5,2005,virement,,8401010056211,USD,USD,virt/c.divers 2000$,best usd 460/2
17565,"[10772, 25753, 34042, 54986, 64755, 82086, 87177, 88374, 90745]",9,[17733],1,[760],1,0,-1307.1,,3,5,2005,3,5,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 1307.1$,best usd 460/2
17566,"[10987, 32518, 42082, 52248, 57854, 77304, 83823, 85305, 91416, 103441]",10,[17734],1,[763],1,0,1515.0,,4,5,2005,4,5,2005,virementrecu,,8401010056211,USD,USD,virt/exxoil 1515$,best usd 460/2
17567,"[7940, 12934, 41142, 41178, 50656, 82644, 90474]",7,[17735],1,[764],1,0,-162.61,,9,5,2005,9,5,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 162.61$,best usd 460/2
17568,"[8157, 24355, 29073, 39386, 50007, 68811]",6,[17736],1,[750],1,0,-1001.35,,10,5,2005,10,5,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 1001.35$,best usd 460/2
17569,"[35356, 47263, 54694, 59909, 73365, 81562, 89878, 92781]",8,[17737],1,[751],1,0,35903.83,,16,5,2005,16,5,2005,virementrecu,,8401010056211,USD,USD,virt/eni tun.35903.83$,best usd 460/2
17570,"[17063, 21110, 29835, 39918, 44666]",5,[17738],1,[754],1,0,-2001.33,,17,5,2005,17,5,2005,virement,,8401010056211,USD,USD,virt/c.divers 2001.33$,best usd 460/2
17571,"[16535, 43788, 70569, 84194, 88841, 91064]",6,[17739],1,[753],1,0,-6604.15,,17,5,2005,17,5,2005,virement,,8401010056211,USD,USD,virt/weatherford 6604.15$,best usd 460/2
17572,"[8977, 9392, 28744, 38691, 47684, 48012, 49181, 56432, 64204, 76323, 76385, 92987, 100797]",13,[17740],1,[752],1,0,-25001.33,,17,5,2005,17,5,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 25001.33$,best usd 460/2
17573,"[13133, 28661, 44549, 50289, 65313, 75080, 75747, 75947, 88924, 91476, 108706]",11,[17741],1,[756],1,0,-793.95,,25,5,2005,25,5,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 793.95$,best usd 460/2
17574,"[508, 29600, 41871, 59121, 67732, 69556, 75300, 75616]",8,[17742],1,[757],1,0,-1801.32,,26,5,2005,26,5,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 1801.32$,best usd 460/2
17575,"[450, 9433, 29314, 49924, 52197, 72855, 88982, 107829]",8,[17743],1,[755],1,2,-3001.32,,27,5,2005,27,5,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 3001.32$,best usd 460/2
17576,"[14744, 16733, 39755, 63735, 74755, 78991]",6,[17744],1,[758],1,0,3000.0,,27,5,2005,27,5,2005,virement,,8401010056211,USD,USD,virt/c.divers 3000$,best usd 460/2
17577,"[34977, 51560, 57877, 59447, 72103, 73439, 90075]",7,[17745],1,[765],1,0,350762.7,,1,6,2005,1,6,2005,virementrecu,,8401010056211,USD,USD,virt/eni tun.350762.7$,best usd 460/2
17578,"[9708, 19683, 19766, 34329, 39384, 41111, 42024, 43894, 70321, 91512]",10,[17746],1,[767],1,0,-3001.3,,2,6,2005,2,6,2005,virement,,8401010056211,USD,USD,virt/c.divers 3001.3$,best usd 460/2
17579,"[29965, 58246, 68055, 69216, 69658, 74227, 81657, 108905]",8,[17747],1,[777],1,0,-3370.0,,3,6,2005,3,6,2005,paiement,,8401010056211,USD,USD,virt.rz pressure 3370$,best usd 460/2
17580,"[33104, 67520, 75758, 76913]",4,[17748],1,[774],1,0,-70120.0,,3,6,2005,3,6,2005,paiement,,8401010056211,USD,USD,virt.nasolid 70120$,best usd 460/2
17581,"[10121, 55657, 59666, 65658]",4,[17749],1,[773],1,0,-11657.37,,3,6,2005,3,6,2005,paiement,,8401010056211,USD,USD,virt.owen oil 11657.37$,best usd 460/2
17582,"[20098, 22593, 30136, 35820, 49681, 65282, 67441, 74248, 74403, 79458, 95984]",11,[17750],1,[775],1,0,-62208.15,,3,6,2005,3,6,2005,paiement,,8401010056211,USD,USD,virt/spi 62208.15$,best usd 460/2
17583,"[1469, 13013, 44346, 69584]",4,[17751],1,[776],1,0,555.67,,3,6,2005,3,6,2005,virementrecu,,8401010056211,USD,USD,virt/tps 555.67$,best usd 460/2
17584,"[9711, 40474, 71021, 72253, 73346, 119397]",6,[17752],1,[772],1,0,-140001.3,,3,6,2005,3,6,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 140001.3$,best usd 460/2
17585,"[17568, 19062, 33734, 49806, 50528, 70286, 74828]",7,[17753],1,[782],1,0,-602.4,,6,6,2005,6,6,2005,retraitespeces,rcashrobe,8401010056211,USD,USD,r-cash bob 602.4$,best usd 460/2
17586,"[9291, 34953, 71846, 72211, 72839, 78347, 79240, 93148]",8,[17754],1,[784],1,0,-998.62,,8,6,2005,8,6,2005,retraitespeces,rcashbachi,8401010056211,USD,USD,r-cash bfg 998.62$,best usd 460/2
17587,"[19701, 33147, 56417, 73633, 75131, 83166, 116150]",7,[17755],1,[785],1,0,-998.62,,8,6,2005,8,6,2005,retraitespeces,rcashrobe,8401010056211,USD,USD,r-cash bob 998.62$,best usd 460/2
17588,"[8936, 47491, 70848, 76129, 124910]",5,[17756],1,[786],1,0,-5440.0,,8,6,2005,8,6,2005,paiement,,8401010056211,USD,USD,virt/pce 5440$,best usd 460/2
17589,"[8188, 36866, 47686, 69463, 71808, 109940]",6,[17757],1,[787],1,0,-7811.66,,8,6,2005,8,6,2005,paiement,,8401010056211,USD,USD,virt/cps 7811.66$,best usd 460/2
17590,"[8706, 46409, 53457, 82111, 86414]",5,[17758],1,[783],1,0,-4709.27,,8,6,2005,8,6,2005,paiement,,8401010056211,USD,USD,virt/st.services 4709.27$,best usd 460/2
17591,"[33169, 54942, 59713, 70209, 82129, 101652]",6,[17759],1,[788],1,0,-3452.49,,8,6,2005,8,6,2005,paiement,,8401010056211,USD,USD,virt/md services 3452.49$,best usd 460/2
17592,"[10198, 49648, 71860, 79804, 96566]",5,[17760],1,[789],1,0,-10040.0,,8,6,2005,8,6,2005,paiement,,8401010056211,USD,USD,virt/danum 10040$,best usd 460/2
17593,"[16916, 19878, 36544, 39796, 44443, 44651, 53828, 69334, 121619]",9,[17761],1,[766],1,0,3072.97,,17,6,2005,17,6,2005,virementrecu,,8401010056211,USD,USD,virt/kufpec 3072.97$,best usd 460/2
17594,"[48598, 49664, 76881, 81553]",4,[17762],1,[769],1,0,-9701.29,,22,6,2005,22,6,2005,virement,,8401010056211,USD,USD,virt/pce 9701.29$,best usd 460/2
17595,"[40238, 47052, 55394, 58673, 60891]",5,[17763],1,[768],1,0,-5001.29,,22,6,2005,22,6,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 5001.29$,best usd 460/2
17596,"[7922, 40056, 48482, 51019, 61644, 69390, 77571]",7,[17764],1,[770],1,0,-1001.28,,24,6,2005,24,6,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 1001.28$,best usd 460/2
17597,"[20816, 22589, 40459, 51053, 51110, 87054, 89385, 98250]",8,[17765],1,[771],1,0,-2001.29,,29,6,2005,29,6,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 2001.29$,best usd 460/2
17598,"[38227, 41078, 44965, 81424]",4,[17766],1,[780],1,0,11856.63,,30,6,2005,30,6,2005,virementrecu,,8401010056211,USD,USD,virt/eni tun.11856.63$,best usd 460/2
17599,"[29720, 30419, 47062, 90382, 111430]",5,[17767],1,[778],1,0,-20001.29,,30,6,2005,30,6,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 20001.29$,best usd 460/2
17600,"[20154, 34151, 37138, 69008]",4,"[17768, 17769]",2,[779],1,1,-5.9,,30,6,2005,1,7,2005,BANKCHARGE1,,8401010056211,USD,USD,frais bancaires 5.9$,best usd 460/2
17601,"[21538, 29318, 57437, 60702, 69337, 71517, 75432, 85433, 96411]",9,[17770],1,[799],1,0,-1001.27,,5,7,2005,5,7,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 1001.27$,best usd 460/2
17602,"[13857, 14467, 15272, 40327, 44594, 56180, 73758]",7,[17771],1,[800],1,0,-3001.27,,8,7,2005,8,7,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 3001.27$,best usd 460/2
17603,"[13490, 41829, 75821, 104244, 108570]",5,[17772],1,[790],1,0,1925.0,,11,7,2005,11,7,2005,virementrecu,,8401010056211,USD,USD,virt/core lab 1925$,best usd 460/2
17604,"[13559, 42101, 55015, 61583, 70794, 90574]",6,[17773],1,[791],1,0,-1001.29,,12,7,2005,12,7,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 1001.29$,best usd 460/2
17605,"[13483, 32289, 33587, 47641, 51626, 59904, 74119, 78793, 124619]",9,[17774],1,[792],1,0,-1097.0,,14,7,2005,14,7,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 1097$,best usd 460/2
17606,"[13465, 13497, 15720, 41625, 43755, 49907, 58979, 68715, 86675, 103771, 117136]",11,[17775],1,[793],1,0,85280.1,,21,7,2005,21,7,2005,virementrecu,,8401010056211,USD,USD,virt/eni tun.85280.1$,best usd 460/2
17607,"[13275, 13530, 13549, 18928, 35076, 52334, 56175, 58408]",8,[17776],1,[794],1,0,-5001.29,,22,7,2005,22,7,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 5001.29$,best usd 460/2
17608,"[9976, 20820, 38208, 38458, 71361, 87422, 93339, 115632]",8,[17777],1,[796],1,0,-54196.15,,26,7,2005,26,7,2005,paiement,,8401010056211,USD,USD,virt/spi 54196.15$,best usd 460/2
17609,"[13467, 13510, 18193, 19075, 36852, 57899, 60714, 119060]",8,[17778],1,[795],1,0,-22659.89,,26,7,2005,26,7,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 22659.89$,best usd 460/2
17610,"[13514, 13533, 18217, 32005, 54078, 62582, 110076]",7,[17779],1,[797],1,0,-1001.27,,28,7,2005,28,7,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 1001.27$,best usd 460/2
17611,"[46815, 53902]",2,[17780],1,[805],1,0,-2421.29,,2,8,2005,2,8,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 2421.29$,best usd 460/2
17612,"[11677, 15932, 40747, 40865, 73070, 100612]",6,[17781],1,[809],1,0,5000.0,,3,8,2005,3,8,2005,virement,,8401010056211,USD,USD,virt/c.divers 5000$,best usd 460/2
17613,"[30643, 59612, 75664]",3,[17782],1,[808],1,0,-5000.0,,3,8,2005,3,8,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 5000$,best usd 460/2
17614,"[11906, 19344, 39589, 40100, 78289]",5,[17783],1,[802],1,0,1000.0,,10,8,2005,10,8,2005,virement,,8401010056211,USD,USD,virt/c.divers 1000$,best usd 460/2
17615,"[13481, 50573, 69153, 75912, 82618]",5,[17784],1,[801],1,0,-1000.0,,10,8,2005,10,8,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 1000$,best usd 460/2
17616,"[30342, 51716, 66619, 74372, 83282, 88949, 93691]",7,[17785],1,[803],1,0,-3000.0,,12,8,2005,12,8,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 3000$,best usd 460/2
17617,"[11754, 21106, 36892, 39027, 53296, 71027]",6,[17786],1,[804],1,0,3000.0,,12,8,2005,12,8,2005,virement,,8401010056211,USD,USD,virt/c.divers 3000$,best usd 460/2
17618,"[18132, 18415, 41647, 44318, 48476, 57032, 60382, 106144, 107874]",9,[17787],1,[807],1,0,7767.74,,29,8,2005,29,8,2005,virementrecu,,8401010056211,USD,USD,virt/maretap 7767.74$,best usd 460/2
17619,"[9476, 33474, 54109, 73399, 81541, 107316]",6,[17788],1,[806],1,0,-1001.29,,29,8,2005,29,8,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 1001.29$,best usd 460/2
17620,"[2265, 39061, 43541, 48530, 51891, 62274, 73268, 93517]",8,[17789],1,[810],1,0,-3001.28,,30,8,2005,30,8,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 3001.28$,best usd 460/2
17621,"[1449, 18031, 40484]",3,[17790],1,[816],1,0,484972.1,,31,8,2005,31,8,2005,virementrecu,,8401010056211,USD,USD,virt/eni tun.484972.1$,best usd 460/2
17622,"[26723, 29574, 30047, 48288]",4,[17791],1,[814],1,0,-484972.1,,31,8,2005,31,8,2005,virementrecu,,8401010056211,USD,USD,virt.usd/usd 484972.1$,best usd 460/2
17623,"[37018, 41818, 68199, 81586, 119031]",5,[17792],1,[811],1,0,-3001.28,,31,8,2005,31,8,2005,virement,,8401010056211,USD,USD,virt/c.divers 3001.28$,best usd 460/2
17624,"[37018, 41818, 68199, 81586, 119031]",5,[17793],1,[812],1,0,-1001.28,,31,8,2005,31,8,2005,virement,,8401010056211,USD,USD,virt/c.divers 1001.28$,best usd 460/2
17625,"[37018, 41818, 68199, 81586, 119031]",5,[17794],1,[813],1,0,-5001.28,,31,8,2005,31,8,2005,virement,,8401010056211,USD,USD,virt/c.divers 5001.28$,best usd 460/2
17626,"[50469, 69514, 74797, 80747, 90545]",5,[17795],1,[817],1,0,-100001.3,,1,9,2005,1,9,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 100001.3$,best usd 460/2
17627,"[1494, 15981, 22827, 26036, 50495]",5,[17796],1,[818],1,0,326101.25,,1,9,2005,1,9,2005,virement,,8401010056211,USD,USD,alim.usd/usd 326101.25$,best usd 460/2
17628,"[17139, 70382, 74209, 74910, 105526, 109135, 122085, 122087, 128997]",9,[17797],1,[822],1,0,-4751.31,,2,9,2005,2,9,2005,virement,,8401010056211,USD,USD,virt/t.safety 4751.31$,best usd 460/2
17629,"[8203, 9129, 26318, 27040, 38891, 42759, 46819, 81187, 92633]",9,[17798],1,[823],1,3,-80135.0,,5,9,2005,5,9,2005,paiement,,8401010056211,USD,USD,virt/nasolid 80135$,best usd 460/2
17630,"[14963, 15236, 16099, 34854, 44696, 46306, 76548, 104381, 128973]",9,[17799],1,[824],1,3,-1040.0,,5,9,2005,5,9,2005,paiement,,8401010056211,USD,USD,virt/corelab 1040$,best usd 460/2
17631,"[15621, 22510, 79573]",3,[17800],1,[825],1,3,-7220.0,,5,9,2005,5,9,2005,paiement,,8401010056211,USD,USD,virt/danum 7220$,best usd 460/2
17632,"[36736, 39452, 80111, 128945]",4,[17801],1,[826],1,3,-5753.0,,5,9,2005,5,9,2005,paiement,,8401010056211,USD,USD,virt/cps 5753$,best usd 460/2
17633,"[16646, 92418, 128047]",3,[17802],1,[827],1,3,-68117.0,,5,9,2005,5,9,2005,paiement,,8401010056211,USD,USD,virt/spi 68117$,best usd 460/2
17634,"[17070, 35340, 85473, 121357, 128917]",5,[17803],1,[840],1,0,-53001.3,,6,9,2005,6,9,2005,virement,,8401010056211,USD,USD,virt/spi 53001.3$,best usd 460/2
17635,"[2718, 39020, 58516, 58642, 64131, 92550]",6,[17804],1,[838],1,0,30000.0,,6,9,2005,6,9,2005,virement,,8401010056211,USD,USD,alim.usd/usd 30000$,best usd 460/2
17636,"[10911, 52913, 58719, 73743, 74908, 108317]",6,[17805],1,[837],1,0,-22001.3,,6,9,2005,6,9,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 22001.3$,best usd 460/2
17637,"[35147, 63004, 77563, 79154, 89919, 123873]",6,[17806],1,[839],1,0,3516.22,,6,9,2005,6,9,2005,virementrecu,,8401010056211,USD,USD,virt/ecumed 3516.22$,best usd 460/2
17638,"[10796, 13114, 18678, 22563, 65757, 72828, 76162, 78361, 80554, 83498, 92064, 126932]",12,[17807],1,[841],1,0,-7001.3,,7,9,2005,7,9,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 7001.3$,best usd 460/2
17639,"[11098, 15958, 21252, 52641, 55701, 87701, 90754, 91908]",8,[17808],1,[842],1,0,-9001.3,,8,9,2005,8,9,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 9001.3$,best usd 460/2
17640,"[64436, 65776, 71802, 86834, 92447]",5,[17809],1,[844],1,0,17113.29,,8,9,2005,8,9,2005,virementrecu,,8401010056211,USD,USD,virt/anadarko 17113.29$,best usd 460/2
17641,"[15257, 53631, 58201, 75070, 85670, 92383, 97471]",7,[17810],1,[843],1,0,16355.7,,8,9,2005,8,9,2005,virementrecu,,8401010056211,USD,USD,virt/sodeps 16355.7$,best usd 460/2
17642,"[35841, 51072, 51751, 73492, 81585, 81694, 85496]",7,[17811],1,[845],1,0,-2001.3,,9,9,2005,9,9,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 2001.3$,best usd 460/2
17643,"[40294, 64627, 73333, 88558]",4,[17812],1,[846],1,0,-10001.3,,9,9,2005,9,9,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 10001.3$,best usd 460/2
17644,"[22140, 33763, 37522, 49079, 61779, 62147, 67021, 81287]",8,[17813],1,[819],1,0,-10001.29,,14,9,2005,14,9,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 10001.29$,best usd 460/2
17645,"[10758, 15715, 18502, 22304, 30062, 47923, 62422]",7,[17814],1,[820],1,0,8000.0,,15,9,2005,15,9,2005,virement,,8401010056211,USD,USD,alim.usd/usd 8000$,best usd 460/2
17646,"[1491, 9731, 39398, 122086, 128886]",5,[17815],1,[821],1,0,-7764.03,,15,9,2005,15,9,2005,paiement,,8401010056211,USD,USD,virt/owen oil 7764.03$,best usd 460/2
17647,"[122946, 128869]",2,[17816],1,[829],1,0,-1237.43,,21,9,2005,21,9,2005,retraitespeces,rcashbach,8401010056211,USD,USD,r-cash bfg 1237.43$,best usd 460/2
17648,"[1850, 11222, 30490, 33042, 57014, 60146]",6,[17817],1,[828],1,0,-6000.0,,21,9,2005,21,9,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 6000$,best usd 460/2
17649,"[35834, 62014, 85429]",3,[17818],1,[830],1,0,120800.0,,27,9,2005,27,9,2005,virement,,8401010056211,USD,USD,alim.usd/usd 120800$,best usd 460/2
17650,"[8028, 58790, 74012, 81720, 88745, 93015, 127341, 127355]",8,[17819],1,[831],1,0,-68117.0,,27,9,2005,27,9,2005,paiement,,8401010056211,USD,USD,virt/nasolid 68117$,best usd 460/2
17651,"[30862, 50910, 61802, 81833]",4,[17820],1,[832],1,0,-20545.75,,27,9,2005,27,9,2005,paiement,,8401010056211,USD,USD,virt/spi 20545.75$,best usd 460/2
17652,"[19421, 48401, 55566, 56224, 59312, 72006]",6,[17821],1,[833],1,0,-18727.86,,29,9,2005,29,9,2005,virement,,8401010056211,USD,USD,alim.usd/ctd 18727.86$,best usd 460/2
17653,"[1008, 31067, 32028, 45044, 46909, 61096, 76901, 85617, 97565]",9,[17822],1,[835],1,0,13159.37,,30,9,2005,30,9,2005,virementrecu,,8401010056211,USD,USD,virt/anadarko 13159.37$,best usd 460/2
17654,"[21994, 44787, 47471, 74570, 76183]",5,"[17823, 17824]",2,[834],1,1,-5.9,,30,9,2005,1,10,2005,BANKCHARGE1,,8401010056211,USD,USD,frais bancaires 5.9$,best usd 460/2
17655,"[9354, 25332, 50400, 55914, 67529, 67671, 76985, 80031, 81294, 97582]",10,[17825],1,[653],1,0,5600.0,,3,10,2005,3,10,2005,virementrecu,,8401010056211,USD,USD,virt/athanor 5600$,best usd 460/2
17656,"[8496, 52677, 69877, 74854]",4,[17826],1,[652],1,0,-7001.26,,3,10,2005,3,10,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 7001.26$,best usd 460/2
17657,"[55159, 115671]",2,[17827],1,[655],1,0,-5001.26,,4,10,2005,4,10,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 5001.26$,best usd 460/2
17658,"[41040, 71814, 73077, 82479, 126886, 126951]",6,[17828],1,[657],1,0,-5001.26,,4,10,2005,4,10,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 5001.26$,best usd 460/2
17659,"[70980, 73358, 126973, 126990]",4,[17829],1,[656],1,0,-3001.26,,4,10,2005,4,10,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 3001.26$,best usd 460/2
17660,"[44260, 46647, 49617, 74635, 79575]",5,[17830],1,[658],1,0,-780.0,,5,10,2005,5,10,2005,paiement,,8401010056211,USD,USD,virt/nel frequenty 780$,best usd 460/2
17661,"[824, 2691, 14593, 75481, 76348]",5,[17831],1,[659],1,0,-230.0,,5,10,2005,5,10,2005,paiement,,8401010056211,USD,USD,virt/danum 230$,best usd 460/2
17662,"[28738, 72739, 73535, 75154, 126914]",5,[17832],1,[660],1,0,-3001.27,,6,10,2005,6,10,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 3001.27$,best usd 460/2
17663,"[24585, 29354, 39045, 50202, 70470, 92838]",6,[17833],1,[661],1,0,-2001.27,,7,10,2005,7,10,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 2001.27$,best usd 460/2
17664,"[39939, 50167, 50329, 52671, 59445]",5,[17834],1,[641],1,0,-3001.27,,10,10,2005,10,10,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 3001.27$,best usd 460/2
17665,"[10709, 26876, 35832, 37998, 49748, 80305]",6,[17835],1,[642],1,0,-2001.26,,14,10,2005,14,10,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 2001.26$,best usd 460/2
17666,"[10487, 14126, 49934, 50982, 77706, 79475, 80755, 88053, 93017, 97862]",10,[17836],1,[643],1,1,12494.5,,18,10,2005,19,10,2005,virementrecu,,8401010056211,USD,USD,virt/anadarko 12494.5$,best usd 460/2
17667,"[20694, 21763, 47526, 50244, 58241, 73507, 90269, 115259]",8,[17837],1,[644],1,0,-5001.26,,19,10,2005,19,10,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 5001.26$,best usd 460/2
17668,"[35839, 41087, 74544, 74955, 77702, 82852, 100618]",7,[17838],1,[645],1,0,-1221.57,,21,10,2005,21,10,2005,retraitespeces,elghousse,8401010056211,USD,USD,r-cach bfg 1221.57$,best usd 460/2
17669,"[10346, 30291, 57844, 69440, 69560, 75333]",6,[17839],1,[646],1,0,-5260.49,,26,10,2005,26,10,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 5260.49$,best usd 460/2
17670,"[9601, 19115, 47980, 49462, 67047, 72411, 73676, 73801, 90890, 92765, 97929]",11,[17840],1,[647],1,0,3575.33,,27,10,2005,27,10,2005,virementrecu,,8401010056211,USD,USD,virt/ecumed 3575.33$,best usd 460/2
17671,"[708, 10960, 15784, 17027, 68717, 70047, 71617]",7,[17841],1,[651],1,0,40335.14,,28,10,2005,28,10,2005,virementrecu,,8401010056211,USD,USD,virt/eni tun.40335.14$,best usd 460/2
17672,"[11547, 21427, 49474, 71488, 71841, 72977, 82275, 97327]",8,[17842],1,[648],1,0,-8001.27,,28,10,2005,28,10,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 8001.27$,best usd 460/2
17673,"[263, 10656, 48614, 76007, 80360, 90645]",6,[17843],1,[649],1,0,-18001.27,,28,10,2005,28,10,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 18001.27$,best usd 460/2
17674,"[40413, 49506, 54148, 56960, 72118, 75571, 77311]",7,[17844],1,[650],1,3,-19544.25,,31,10,2005,31,10,2005,paiement,,8401010056211,USD,USD,virt/spi 19544.25$,best usd 460/2
17675,"[8867, 46558, 47725, 48542, 49086, 73587, 80102]",7,[17845],1,[662],1,0,4046.26,,1,11,2005,1,11,2005,virementrecu,,8401010056211,USD,USD,virt/tps 4046.26$,best usd 460/2
17676,"[36828, 43897, 57388, 72251, 72945, 76896, 82182, 85911, 92139, 98197]",10,[17846],1,[667],1,0,35459.77,,2,11,2005,2,11,2005,virementrecu,,8401010056211,USD,USD,virt/anadarko 35459.77$,best usd 460/2
17677,"[7954, 25073, 48022, 76375, 79485]",5,[17847],1,[676],1,0,-20001.24,,8,11,2005,8,11,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 20001.24$,best usd 460/2
17678,"[9538, 9559, 10510, 29479, 51009, 52835, 55286, 82395, 89873, 98175]",10,[17848],1,[663],1,1,-1875.87,,11,11,2005,11,11,2005,paiement,,8401010056211,USD,USD,virt/hydrasun 1875.87$,best usd 460/2
17679,"[11449, 78352, 93869, 104476]",4,[17849],1,[664],1,0,-8000.0,,15,11,2005,15,11,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 8000$,best usd 460/2
17680,"[34486, 41836, 43953, 51849, 53212, 67159, 78774, 79157, 82081, 94864]",10,[17850],1,[666],1,0,19763.8,,18,11,2005,18,11,2005,virementrecu,,8401010056211,USD,USD,virt/athanor 19763.8$,best usd 460/2
17681,"[8822, 9505, 53305, 75005, 105254]",5,[17851],1,[665],1,0,-5001.23,,18,11,2005,18,11,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 5001.23$,best usd 460/2
17682,"[635, 12813, 37849, 49878, 50354, 51694, 74880]",7,[17852],1,[669],1,0,-10501.24,,21,11,2005,21,11,2005,virement,,8401010056211,USD,USD,virt/spi 10501.24$,best usd 460/2
17683,"[19588, 22006, 46781, 94454]",4,[17853],1,[670],1,0,-3001.24,,22,11,2005,22,11,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 3001.24$,best usd 460/2
17684,"[14399, 44463, 58432, 72473, 74929, 76958, 94639]",7,[17854],1,[668],1,1,-5040.0,,22,11,2005,22,11,2005,paiement,,8401010056211,USD,USD,virt/spartek 5040$,best usd 460/2
17685,"[754, 16561, 32217, 61214, 66037, 75699]",6,[17855],1,[671],1,0,-5001.25,,23,11,2005,23,11,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 5001.25$,best usd 460/2
17686,"[7700, 28816, 43612, 43871, 49097, 57772, 65577, 71983, 94553]",9,[17856],1,[672],1,0,5459.49,,24,11,2005,24,11,2005,virementrecu,,8401010056211,USD,USD,virt/maretap 5459.49$,best usd 460/2
17687,"[11203, 18093, 20923, 22177, 28492, 28879, 43371]",7,[17857],1,[673],1,0,-7001.24,,25,11,2005,25,11,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 7001.24$,best usd 460/2
17688,"[12442, 38513, 53086, 58948, 79086, 82310, 85941, 87766]",8,[17858],1,[674],1,0,-643.55,,30,11,2005,30,11,2005,virement,,8401010056211,USD,USD,virt.usd/ctd 643.55$,best usd 460/2
17689,"[15725, 29383, 56402, 57324, 58702, 96532, 128784, 129169]",8,[17859],1,[684],1,0,-10001.24,,2,12,2005,2,12,2005,virement,,8401010056211,USD,USD,virt usd/ctd 10001.24$,best usd 460/2
