OcrRecordIndex,TransactionIndex,NumTransactionIndices,Document_Type,Amount,Company,Day,Month,Year,Document_Number,PurchaseOrder_Number,Cheque_Number
83759,[17919],1,Journal de Paie,36994,MISSING NAME,NaN,NaN,NaN,6,NoPurchaseOrderNumberField,NoChequeNumberField
83760,"[17726, 15289, 3210]",3,Receipt,49000,Establishment Ben Romdhane,10,3,2003,4025,MISSING,NoChequeNumberField
83761,,,Invoice/Facture,MISSING,UNREADABLE NAME,NaN,NaN,NaN,22/2008,NoPurchaseOrderNumberField,NoChequeNumberField
83765,[11332],1,Invoice/Facture,191460,NoCompanyNameField,NoIssueDateDayField,NoIssueDateMonthField,NoIssueDateYearField,1FE01417,NoPurchaseOrderNumberField,NoChequeNumberField
83770,"[2233, 17534]",2,Invoice/Facture,186.84,UNREADABLE NAME,1,10,2010,96656153,MISSING,NoChequeNumberField
83774,"[2932, 10254, 17136]",3,Cheque,129248,Serviced,19,10,2004,901702,NoPurchaseOrderNumberField,NoChequeNumberField
83777,"[6235, 5147, 19465]",3,Invoice/Facture,14110300,Teletec,31,8,2008,800393,MISSING,NoChequeNumberField
83785,"[8567, 18134]",2,Invoice/Facture,464292,NoCompanyNameField,3,8,2011,1FSR0487,NoPurchaseOrderNumberField,NoChequeNumberField
83790,"[18951, 15262, 5242, 13473, 3084]",5,Receipt,38650,Succursale Librairie Ennajah,7,2,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
83793,"[2528, 14632, 15996, 5710]",4,Receipt,765035,MISSING NAME,30,4,2006,913,NoPurchaseOrderNumberField,NoChequeNumberField
83804,[11320],1,Invoice/Facture,1912077,Economic Auto,30,11,2010,FSS10358,MISSING,NoChequeNumberField
83812,"[1415, 5459, 6624, 15606, 13751]",5,Invoice/Facture,150000,MISSING NAME,30,10,2003,57300002976,NoPurchaseOrderNumberField,NoChequeNumberField
83823,"[1514, 19794, 17566]",3,Invoice/Facture,133652,Technic Art Papeterie Bureatique Beaux Arts,31,1,2011,FV110396,MISSING,NoChequeNumberField
83852,"[17701, 6031, 2118, 12622]",4,Invoice/Facture,9455300,Teletec,25,8,2009,90307,MISSING,NoChequeNumberField
83856,"[18792, 16886, 17384, 4722, 393, 12329]",6,Payment Order,9900.00,UNREADABLE NAME,15,1,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
83864,"[2733, 16883, 4726, 12344]",4,Invoice/Facture,383458,Economic Auto,15,5,2008,08D01372,MISSING,NoChequeNumberField
83865,"[11483, 4166, 2162, 2150, 2151, 2152, 2153, 2154, 2163, 2155, 2156, 2157, 2158, 2159, 2160, 17528]",16,Payment Order,MISSING,STE NA Solid Resources LTD,NaN,NaN,NaN,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
83877,[10648],1,Invoice/Facture,5635.00,ENI Tunisia BV Succursale de Tunis,4,12,2006,SOL/WT/0222/06,500055,NoChequeNumberField
83881,"[2856, 7618]",2,Invoice/Facture,353700,All Logistics,22,7,2009,114,MISSING,NoChequeNumberField
83882,"[3229, 5243, 18968, 13479, 19592]",5,Payment Order,70000,UNREADABLE NAME,5,2,2004,1996,NoPurchaseOrderNumberField,NoChequeNumberField
83887,"[15256, 13454, 18944, 3076]",4,Payment Order,55596.68,UNREADABLE NAME,6,2,2006,3341,NoPurchaseOrderNumberField,NoChequeNumberField
83892,,,Invoice/Facture,UNREADABLE,Economic Auto,31,12,2008,08D03884,MISSING,NoChequeNumberField
83905,"[18934, 5230, 13447]",3,Receipt,40000,Total Gaddas,4,2,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
83911,"[18922, 18924]",2,Payment Order,UNREADABLE,UNREADABLE NAME,21,12,2009,353971,NoPurchaseOrderNumberField,NoChequeNumberField
83931,"[6654, 5475, 15731, 8981, 4296, 18978]",6,Invoice/Facture,62000,Sangho Privilege Tataouine,29,4,2005,MISSING,MISSING,NoChequeNumberField
83936,"[11172, 6616]",2,Invoice/Facture,117781,Economic Auto,9,11,2008,08D03224,MISSING,NoChequeNumberField
83943,"[1622, 7020, 9142]",3,List of Invoices,NoAmountField,NoCompanyNameField,NoIssueDateDayField,NoIssueDateMonthField,NoIssueDateYearField,NoDocNumberField,NoPurchaseOrderNumberField,NoChequeNumberField
83946,"[18814, 19104]",2,Bon de Livraison,78608,Economic Auto,17,7,2008,UNREADABLE,NoPurchaseOrderNumberField,NoChequeNumberField
83957,"[18728, 1430, 13806, 2149, 19637, 4164]",6,Payment Order,120000,UNREADABLE NAME,17,7,2003,3088,NoPurchaseOrderNumberField,NoChequeNumberField
83958,"[18667, 3340, 2136, 4153, 15775, 5344]",6,Receipt,12900,Ridha Gharbi,10,4,2003,MISSING,MISSING,NoChequeNumberField
83961,"[8964, 6652, 19648, 4261, 4262, 4263, 4264, 4265, 4266, 4267, 4270, 4268, 4269, 4271, 4272, 4273, 4274, 4275, 4276, 4277, 4278, 4279, 19835, 4282, 4283, 4284, 4285, 4286, 4289, 4287, 4288, 13939, 2400]",33,Invoice/Facture,59200,NoCompanyNameField,NoIssueDateDayField,NoIssueDateMonthField,NoIssueDateYearField,NoDocNumberField,NoPurchaseOrderNumberField,NoChequeNumberField
83970,"[16921, 19073, 10073]",3,Invoice/Facture,UNREADABLE,NoCompanyNameField,20,3,2004,NoDocNumberField,NoPurchaseOrderNumberField,NoChequeNumberField
83977,,,Invoice/Facture,677884,Economic Auto,26,11,2010,FSR10595,MISSING,NoChequeNumberField
83981,[11104],1,Payment Order,MISSING,8 TH Solid Resources LTD,NaN,NaN,NaN,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
83994,[13392],1,Other,91311,NoCompanyNameField,NoIssueDateDayField,NoIssueDateMonthField,NoIssueDateYearField,NoDocNumberField,NoPurchaseOrderNumberField,NoChequeNumberField
83996,"[19269, 1736, 6877, 176]",4,Payment Order,2200,UNREADABLE NAME,1,12,2003,1951,NoPurchaseOrderNumberField,NoChequeNumberField
84008,[18916],1,Payment Order,5000.00,UNREADABLE NAME,21,12,2009,353972,NoPurchaseOrderNumberField,NoChequeNumberField
84014,"[2124, 18644, 3942, 15438, 3257]",5,Payment Order,2000000,UNREADABLE NAME,6,2,2007,26942,NoPurchaseOrderNumberField,NoChequeNumberField
84022,"[6989, 11877, 11885, 4342, 17243, 15792]",6,Payment Order,10000.00,UNREADABLE NAME,23,3,2004,11894,NoPurchaseOrderNumberField,NoChequeNumberField
84028,"[15270, 17707, 13807, 5265, 3175]",5,Payment Order,200000,UNREADABLE NAME,28,11,2007,1388,NoPurchaseOrderNumberField,NoChequeNumberField
84039,"[19223, 3303, 18677, 2167, 15441, 17754, 5338]",7,Invoice/Facture,164300,Dalmas,28,4,2003,880,MISSING,NoChequeNumberField
84044,"[19016, 5599, 19667, 15789, 7170, 13950]",6,Invoice/Facture,607204,All Logistics,13,4,2009,10,MISSING,NoChequeNumberField
84048,"[12313, 3836, 7576]",3,Receipt,80000,World Telecom,13,9,2003,142,NoPurchaseOrderNumberField,NoChequeNumberField
84057,"[3149, 13766, 515]",3,Invoice/Facture,2000,Sangho Privilege Tataouine,25,9,2009,4136,MISSING,NoChequeNumberField
84060,"[5712, 9933, 2550, 4561, 12100, 7355]",6,Invoice/Facture,850787,Economic Auto,31,5,2011,1FSS0146,MISSING,NoChequeNumberField
84075,"[11478, 5229, 13460]",3,Invoice/Facture,1598.56,Western Pressure Controls LTD,31,10,2002,22541,MISSING,NoChequeNumberField
84093,"[12085, 3660, 15975, 5701]",4,Invoice/Facture,156513,Sousse Information,14,7,2004,256,NoPurchaseOrderNumberField,NoChequeNumberField
84102,"[13367, 11325]",2,Receipt,748955,MISSING NAME,NaN,NaN,NaN,18,MISSING,NoChequeNumberField
84107,"[9162, 18001]",2,Invoice/Facture,75300,Bureau Plus,8,1,2011,FC75804,MISSING,NoChequeNumberField
84132,"[15596, 1511, 17284]",3,Receipt,2800,Comptoir el Amen,24,6,2003,2,MISSING,NoChequeNumberField
84133,"[15264, 18954, 13461, 3085]",4,Payment Order,100000,UNREADABLE NAME,7,2,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84142,"[18951, 15262, 5242, 13473, 3084]",5,Releve de Compte,321300,Sheraton Tunis Hotel & Towers,14,2,2006,10600855,UNREADABLE,NoChequeNumberField
84147,"[4046, 17552, 2227, 11662]",4,Payment Order,UNREADABLE,UNREADABLE NAME,26,2,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84153,"[10074, 14341, 18105, 2717, 12294]",5,Invoice/Facture,1818883,Economic Auto,20,5,2008,FE080915,MISSING,NoChequeNumberField
84166,"[5072, 6221]",2,Invoice/Facture,153171,Economic Auto,31,7,2009,FSR90577,MISSING,NoChequeNumberField
84173,"[19240, 5333, 9342, 2179]",4,Invoice/Facture,6480.00,ENI Tunisia BV Succursale de Tunis,14,3,2006,SOL/WT/0029/06,500055,NoChequeNumberField
84189,"[9530, 15779, 3414, 5542, 1532, 4325]",6,Payment Order,75000,UNREADABLE NAME,26,8,2003,3478,NoPurchaseOrderNumberField,NoChequeNumberField
84193,"[17496, 3998, 11527]",3,Receipt,23200,UNREADABLE NAME,29,4,2008,MISSING,MISSING,NoChequeNumberField
84194,"[17105, 6015, 17571, 16604]",4,Payment Order,1310.67,UNREADABLE NAME,6,9,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84205,"[17058, 16271, 378, 7578]",4,Invoice/Facture,1537.80,ENI Tunisia BV Succursale de Tunis,1,12,2005,SOL/WL/0076/05,MISSING,NoChequeNumberField
84221,"[9349, 5547, 3397, 6838, 4328]",5,Receipt,14000,MISSING NAME,25,8,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84224,"[3092, 5244, 18969, 13481, 19593]",5,Bon de Livraison,313220,Zenith Soft,3,3,2006,MISSING,MISSING,NoChequeNumberField
84228,"[155, 18648, 1711]",3,Receipt,132493,Ben Rodhane,14,11,2003,9031,NoPurchaseOrderNumberField,NoChequeNumberField
84236,"[1497, 3341, 9309]",3,Invoice/Facture,15361,Ets Amor Seghaier & Cie SARL,15,8,2003,7714,MISSING,NoChequeNumberField
84259,"[18703, 15564, 17732, 2094, 3213]",5,Receipt,7000,Sangho Privilege Tataouine,12,11,2009,4838,NoPurchaseOrderNumberField,NoChequeNumberField
84272,"[10089, 19079, 7387, 16941]",4,Invoice/Facture,518513,Societe Tunisienne des Automobiles Citroen,22,9,2004,134348,MISSING,NoChequeNumberField
84273,"[11507, 17530, 4043, 17957]",4,Invoice/Facture,852800,Teletec Catering,31,3,2011,FAC-110033,MISSING,NoChequeNumberField
84274,"[18700, 17728, 15612, 3211]",4,Payment Order,130400,UNREADABLE NAME,5,3,2003,1662,NoPurchaseOrderNumberField,NoChequeNumberField
84279,"[5860, 2008, 2016, 19724, 18749, 2725]",6,Certificat de Retenue d'Impots,10102.61,Thyna Petroleum Services,18,6,2009,HP/00111/09,MISSING,NoChequeNumberField
84281,"[17092, 4909, 6012]",3,Payment Order,10500.00,UNREADABLE NAME,1,9,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84285,"[12167, 3191]",2,Invoice/Facture,12610300,Teletec Catering,30,6,2011,FAC-110083,MISSING,NoChequeNumberField
84287,"[2147, 19037, 15953, 9572, 2494, 2495, 2496, 2497, 2498, 2499, 2500, 2501, 2502, 2503, 2504, 2505, 2506, 2507, 2508, 2509, 2510]",21,Payment Order,MISSING,STE NA Solid Resources LTD,NaN,NaN,NaN,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84294,[18226],1,Invoice/Facture,183520,Economic Auto,2,12,2008,08D03535,NoPurchaseOrderNumberField,NoChequeNumberField
84295,"[6363, 13376]",2,Cheque,2065000,HBC,5,11,2007,2394297,MISSING,NoChequeNumberField
84296,"[18428, 2791, 16959]",3,Invoice/Facture,1050.00,Ben Jannet,13,7,2009,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84302,"[6618, 15256, 13454, 18944, 3076]",5,Cheque,6136957,Bali Lassaad,27,12,2007,2394433,MISSING,NoChequeNumberField
84304,"[13771, 17715, 15580, 18651]",4,Payment Order,MISSING,MISSING NAME,19,3,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84308,"[3132, 5248, 19588]",3,Cheque,3197700,UNREADABLE NAME,NaN,NaN,NaN,UNREADABLE,MISSING,NoChequeNumberField
84313,"[6400, 18952, 19585, 13471, 3083]",5,Cheque,5849622,Ben Rodhane,11,11,2007,2394382,MISSING,NoChequeNumberField
84317,"[6118, 14150]",2,Cheque,355300,Chief Nokhtar,29,8,2007,2317939,MISSING,NoChequeNumberField
84325,"[5228, 13384, 5226, 11489]",4,Cheque,2186445,Cherif Mokhtar Ben Hassen,12,1,2007,2155263,MISSING,NoChequeNumberField
84330,"[6415, 3128, 18960, 13469, 19589]",5,Cheque,2000289,Tunisiana SA,19,11,2007,2394355,MISSING,NoChequeNumberField
84336,"[6857, 17278, 3477, 1618, 9326]",5,Payment Order,MISSING,STE NA Solid Resources LTD,NaN,NaN,NaN,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84341,"[1345, 2310, 3328, 5396, 4132]",5,Payment Order,1100000,UNREADABLE NAME,5,4,2004,11943,NoPurchaseOrderNumberField,NoChequeNumberField
84342,"[1629, 6969, 9301]",3,List of Invoices,198658710,NoCompanyNameField,NoIssueDateDayField,NoIssueDateMonthField,NoIssueDateYearField,NoDocNumberField,NoPurchaseOrderNumberField,NoChequeNumberField
84345,"[6665, 5480, 15745, 18986, 4290, 8984]",6,Payment Order,7135452,UNREADABLE NAME,6,5,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84348,"[12167, 3191]",2,Invoice/Facture,UNREADABLE,NA Solid Petroserve Ltd,31,8,2004,MISSING,MISSING,NoChequeNumberField
84378,"[19246, 9361, 4038, 17191]",4,Invoice/Facture,27450300,Societe Tunisienne des Structures Metalliques,26,2,2009,200800069,MISSING,NoChequeNumberField
84385,"[13483, 2137, 3969, 19862]",4,Invoice/Facture,37442800,Teletec,29,2,2008,800067,MISSING,NoChequeNumberField
84389,"[2255, 11679, 11680, 3251]",4,Invoice/Facture,20597,ETS Zouari & Cie,9,5,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84397,"[12513, 16610, 2938]",3,Invoice/Facture,10594.80,ENI Tunisia BV Succursale de Tunis,26,9,2006,SOL/WL/0168/06,500042,NoChequeNumberField
84411,[8600],1,Payment Order,5000.00,UNREADABLE NAME,30,12,2009,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84427,"[2305, 11327, 121, 3344, 5373, 4086]",6,Rent Ticket,37267830,Teletec,NaN,NaN,NaN,MISSING,MISSING,NoChequeNumberField
84428,"[2459, 7003, 3529, 1763, 15925, 19024, 19322]",7,Certificat de Retenue d'Impots,50192.73,MISSING NAME,NaN,4,2010,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84439,"[11478, 5229, 13460]",3,Payment Order,109700,UNREADABLE NAME,28,1,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84465,"[6269, 19470]",2,Invoice/Facture,24801.80,ENI Tunisia BV Succursale de Tunis,17,11,2006,SOL/WL/0200/06,500042,NoChequeNumberField
84470,"[7968, 19444, 3015, 5075]",4,Invoice/Facture,40800,Ste PNEU Service Sahloul,31,8,2009,190125,MISSING,NoChequeNumberField
84485,"[18544, 18201]",2,Invoice/Facture,53300,Ste PNEU Service Sahloul,31,10,2009,90228,MISSING,NoChequeNumberField
84489,[8353],1,Invoice/Facture,47750300,Teletec,30,11,2009,90401,MISSING,NoChequeNumberField
84505,"[7994, 19445, 3017, 5074]",4,Receipt,50000,BECT,10,9,2009,5662,NoPurchaseOrderNumberField,NoChequeNumberField
84514,"[13459, 5168, 5169, 5171, 5172, 5174, 5175, 5177, 5178, 5180, 5181, 72]",12,Payment Order,6400,UNREADABLE NAME,10,1,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84525,"[3126, 18958, 17936, 15273, 13474]",5,Invoice/Facture,1999961,Economic Auto,14,1,2008,08D00742,NoPurchaseOrderNumberField,NoChequeNumberField
84527,"[7968, 19444, 3015, 5075]",4,Invoice/Facture,40800,Ste PNEU Service Sahloul,31,8,2009,90125,MISSING,NoChequeNumberField
84541,"[11487, 17761, 2260, 17527]",4,Receipt,9852000,Librairie le Cercle de Saviour,6,5,2003,MISSING,MISSING,NoChequeNumberField
84548,"[3713, 14139, 4594, 7183, 19046, 2595]",6,Invoice/Facture,4121384,Economic Auto,27,5,2009,FSS90382,MISSING,NoChequeNumberField
84566,"[4044, 11524, 17543, 17955, 2198]",5,Payment Order,300000,Solid,7,6,2007,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84569,"[19454, 17457, 7976]",3,Invoice/Facture,3000000,General Transport et Services Petroliers,31,9,2009,FA090509,MISSING,NoChequeNumberField
84583,"[6695, 4311, 11727, 9117]",4,Invoice/Facture,163300,Yassine Info Plus,29,4,2011,FC00156,MISSING,NoChequeNumberField
84592,"[12075, 17804, 15948, 2492, 1842]",5,Payment Order,MISSING,STE NA Solid Resources LTD,NaN,NaN,NaN,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84593,"[8493, 27]",2,Invoice/Facture,360000,TR Servimax,30,11,2009,000921/09,MISSING,NoChequeNumberField
84599,"[180, 19311, 18713, 7194, 4418, 2428]",6,Receipt,114885,MISSING NAME,9,1,2004,MISSING,MISSING,NoChequeNumberField
84605,"[18674, 165, 18031, 4405]",4,Invoice/Facture,12789.13,Anadarko Tunisia Anaguid Company,20,7,2005,sol/wl/0045/05,MISSING,NoChequeNumberField
84611,"[13449, 18698, 2187, 5318, 5317]",5,Payment Order,200000,UNREADABLE NAME,17,3,2007,213,NoPurchaseOrderNumberField,NoChequeNumberField
84633,"[19201, 19549, 18301]",3,Receipt,4500000,Noureddine Nasri,8,12,2009,MISSING,MISSING,NoChequeNumberField
84641,"[9111, 6663, 19647, 4294, 18972, 13982, 2396]",7,Receipt,UNREADABLE,MISSING NAME,30,7,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84649,"[13466, 5209, 61]",3,Invoice/Facture,28699,Air Liquide Tunisie Services,20,11,2003,25828,NoPurchaseOrderNumberField,NoChequeNumberField
84659,[17151],1,Payment Order,13000.00,Best Bank,11,11,2003,3800,NoPurchaseOrderNumberField,NoChequeNumberField
84668,"[1783, 17802, 5648, 9535, 19820]",5,Invoice/Facture,309300,All Logistics,7,5,2010,374,MISSING,NoChequeNumberField
84677,"[19059, 19060, 2764, 16931, 10075]",5,Invoice/Facture,1200.00,ENI Tunisia BV Succursale de Tunis,16,8,2006,SOL/WL/0118/06,500042,NoChequeNumberField
84687,"[19392, 16894, 4782, 12302, 18795]",5,Invoice/Facture,132255,Economic Auto,2,6,2008,08D01570,MISSING,NoChequeNumberField
84693,"[4714, 14338]",2,Payment Order,5075000,Al Baraka Bank TNC,NaN,7,2011,68583,NoPurchaseOrderNumberField,NoChequeNumberField
84695,[8214],1,Invoice/Facture,16179300,Teletec Catering,19,12,2011,110156,MISSING,NoChequeNumberField
84699,"[6116, 4941, 12668]",3,Invoice/Facture,141300,Sangho Privilege Tataouine,18,8,2009,1759,MISSING,NoChequeNumberField
84705,[8406],1,Invoice/Facture,2760000,MISSING NAME,23,11,2009,065/2009,MISSING,NoChequeNumberField
84721,"[6263, 19475, 3030]",3,Invoice/Facture,1826660,Ste PNEU Service Sahloul,2,10,2009,90196,MISSING,NoChequeNumberField
84730,[10727],1,Journal de Paie,26796,MISSING NAME,NaN,NaN,NaN,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84731,,,Invoice/Facture,13416,Ets Amor Seghaier & Cie SARL,15,10,2003,8559,MISSING,NoChequeNumberField
84732,"[1484, 5846, 2670, 18766, 16246]",5,Payment Order,1000000,Best Bank,11,3,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84733,,,Invoice/Facture,UNREADABLE,ENI Tunisia BV Succursale de Tunis,NaN,NaN,NaN,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84735,"[8563, 18167]",2,Invoice/Facture,15607300,Teletec Catering,31,12,2011,110211,MISSING,NoChequeNumberField
84753,"[2814, 4800, 17025]",3,Invoice/Facture,6432.00,ENI Tunisia BV Succursale de Tunis,12,9,2005,SOL/WT/0059/05,500055,NoChequeNumberField
84757,"[7164, 3551]",2,Payment Order,6000000,Best Bank,1,8,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84761,"[7995, 14643, 2993]",3,Invoice/Facture,100000,BECT,15,8,2009,5651,NoPurchaseOrderNumberField,NoChequeNumberField
84771,"[1498, 17195, 9198, 3349]",4,Invoice/Facture,162160,Monoprix,5,1,2011,101100064,MISSING,NoChequeNumberField
84783,"[5873, 7330, 17355, 3689, 4598]",5,Payment Order,100000,MISSING NAME,14,4,2004,11895,NoPurchaseOrderNumberField,NoChequeNumberField
84794,"[5853, 19077, 10096, 18402]",4,Payment Order,700000,UNREADABLE NAME,4,7,2007,31171,NoPurchaseOrderNumberField,NoChequeNumberField
84800,"[11887, 17214, 1649, 3452, 3453, 3454, 3455, 3456, 3457, 3458, 3459, 3460, 3461, 3462, 3463, 3464, 3465, 3466, 3467, 3468, 3469, 3470, 3471, 3472, 3473, 3474, 6988]",27,Payment Order,7826.60,UNREADABLE NAME,16,2,2004,6393,NoPurchaseOrderNumberField,NoChequeNumberField
84804,"[19011, 4397, 7018, 5600, 17239, 13953]",6,Invoice/Facture,41000,Vitrerie Miroirerie Mani,8,10,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84806,"[4481, 15978, 2514]",3,Payment Order,10000.00,UNREADABLE NAME,9,10,2006,17200,NoPurchaseOrderNumberField,NoChequeNumberField
84809,"[5482, 1406, 19221]",3,Receipt,37420,ETS Ben Romdhane,9,7,2003,5770,MISSING,NoChequeNumberField
84814,"[19291, 18330, 3527, 5627, 12014]",5,Invoice/Facture,103112,Peugeot,2,6,2004,UNREADABLE,MISSING,NoChequeNumberField
84818,[6256],1,Payment Order,150000,UNREADABLE NAME,18,11,2008,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84820,"[6653, 8738]",2,Invoice/Facture,82000,Office National des Postes Rapid Poste Tunis,11,11,2009,7235,MISSING,NoChequeNumberField
84829,"[5010, 7846, 18824]",3,Cheque,2117590,MISSING NAME,1,11,2006,2092010,NoPurchaseOrderNumberField,NoChequeNumberField
84831,"[3157, 13764, 17944, 15269]",4,Invoice/Facture,65679.00,ENI Tunisia BV Succursale de Tunis,27,2,2006,SOL/WT/0019/06,500055,NoChequeNumberField
84838,"[5888, 16993, 4875]",3,Invoice/Facture,7440000,Teletec,31,8,2004,400119,MISSING,NoChequeNumberField
84856,"[314, 4700, 7326]",3,Invoice/Facture,3282143,Distributeur Michelin,6,10,2004,31754,MISSING,NoChequeNumberField
84861,"[18826, 19119, 5025]",3,Invoice/Facture,250000,UNREADABLE NAME,22,11,2004,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84868,"[3795, 2012]",2,Invoice/Facture,5078430,Total Tunisie,31,8,2004,34A06225,MISSING,NoChequeNumberField
84876,"[5860, 2008, 2016, 19724, 18749, 2725]",6,Payment Order,UNREADABLE,El Ghussein Bachar,NaN,12,2003,6305,NoPurchaseOrderNumberField,NoChequeNumberField
84887,"[4242, 6661, 2362, 1495]",4,Payment Order,95200,UNREADABLE NAME,7,3,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84895,"[387, 1996, 17838, 16890, 18791, 12343, 17389]",7,Invoice/Facture,980156,Economic Auto,28,5,2008,08D01534,MISSING,NoChequeNumberField
84901,"[19503, 13038]",2,Invoice/Facture,767218,Tunis Telecom,16,11,2009,RG102009T03180053,MISSING,NoChequeNumberField
84935,[13065],1,Receipt,9832,SEEM,11,6,2003,MISSING,NoPurchaseOrderNumberField,NoChequeNumberField
84942,"[13023, 10935, 18375]",3,Cheque,1357740,3i SARL,27,10,2010,3256947,NoPurchaseOrderNumberField,NoChequeNumberField
84944,"[17265, 11847, 1459, 17753, 5457]",5,Invoice/Facture,160300,SDF,11,3,2011,289,MISSING,NoChequeNumberField
84963,[18525],1,Invoice/Facture,1000300,Destination Tourisme & Voyages,28,10,2009,3026,MISSING,NoChequeNumberField
