TransactionIndex,AlbarakaIndex,Number of ALB Indexes,GrandeLivreIndex,Number of GL Indexes,Date Discrepancy,Amount,Amount Discrepancy,Post Day,Post Month,Post Year,Value Day,Value Month,Value Year,libdesc,reftran,Bank Account,Bank Name,Bank Currency
19799,"[10250, 10251, 10252, 10253, 10254, 10255, 10256, 10257, 10258, 10259, 10260, 10261, 10262, 10263, 10264, 10265, 10266, 10267, 10268, 10269, 10272, 10273, 10274, 10275, 10276, 10277, 10278, 10279, 10280, 10281, 10283, 10284, 10285, 10286, 10287, 10288, 10289, 10290, 10291, 10292, 10293, 10294, 10295, 10296, 10297, 10298, 10299, 10300, 10301, 10302, 10303, 10304, 10305, 10306, 10307, 10308, 10309, 10310, 10311, 10312, 10313, 10314, 10315, 10316, 10317, 10318, 10319, 10320, 10321, 10322, 10323, 10324, 10325, 10326, 10327, 10328, 10329, 10330, 10331, 10332, 10333, 10334, 10335, 10336, 10337, 10338, 10339, 10340, 10341, 10342, 10343, 10344, 10345, 10346, 10347, 10348, 10349, 10350, 10351, 10352, 10353, 10354, 10355, 10356, 10357, 10358, 10359, 10282]",108,[10979],1,-3,-153435.607,,31,07,2009,03,08,2009,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19800,"[9701, 9702, 9703, 9704, 9705, 9706, 9707, 9708, 9709, 9710, 9711, 9712, 9714, 9715, 9716, 9717, 9718, 9719, 9720, 9721, 9722, 9723, 9724, 9725, 9726, 9727, 9728, 9729, 9730, 9731, 9732, 9733, 9734, 9735, 9736, 9737, 9738, 9739, 9740, 9741, 9742, 9743, 9744, 9745, 9746, 9747, 9748, 9749, 9750, 9751, 9752, 9753, 9754, 9755, 9756, 9757, 9759, 9760, 9761, 9762, 9763, 9764, 9765, 9766, 9767, 9768, 9769, 9770, 9771, 9772, 9773, 9774, 9775, 9776, 9777, 9778, 9779, 9780, 9781, 9782, 9783, 9784, 9785, 9786, 9787, 9788, 9789, 9790, 9791, 9792, 9793, 9794, 9795, 9796, 9797, 9798, 9799, 9800, 9801, 9802, 9803, 9804, 9805, 9806, 9807, 9808, 9809, 9841]",108,[10759],1,-8,-167302.82,,04,05,2009,12,05,2009,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19801,"[14141, 14142, 14143, 14144, 14145, 14146, 14147, 14148, 14149, 14150, 14151, 14152, 14153, 14154, 14155, 14156, 14157, 14158, 14159, 14160, 14161, 14162, 14163, 14164, 14165, 14166, 14167, 14168, 14169, 14170, 14171, 14172, 14173, 14174, 14175, 14176, 14177, 14178, 14179, 14180, 14181, 14182, 14183, 14184, 14185, 14186, 14187, 14188, 14189, 14190, 14191, 14192, 14193, 14194, 14195, 14196, 14197, 14198, 14199, 14200, 14201, 14202, 14203, 14204, 14205, 14206, 14207, 14208, 14209, 14210, 14211, 14212, 14213, 14214, 14215, 14216, 14217, 14218, 14219, 14220, 14221, 14222, 14223, 14224, 14225, 14226, 14227, 14228, 14229, 14230, 14231, 14232, 14233, 14234, 14235, 14236, 14237, 14238, 14239, 14240, 14241, 14242, 14243, 14244, 14245, 14246, 14247, 14248, 14249, 14250]",110,[12550],1,0,-168610.876,,07,06,2011,07,06,2011,MANUALVIRTEMISCOMP - DISCREP!,,0007891010056211,CTD,TNC
19802,"[14500, 14501, 14502, 14503, 14504, 14505, 14506, 14507, 14508, 14509, 14510, 14511, 14512, 14513, 14514, 14515, 14516, 14517, 14518, 14519, 14520, 14521, 14522, 14523, 14524, 14525, 14526, 14527, 14528, 14529, 14530, 14531, 14532, 14533, 14534, 14535, 14536, 14537, 14538, 14539, 14540, 14541, 14542, 14543, 14544, 14545, 14546, 14547, 14548, 14549, 14550, 14551, 14552, 14553, 14554, 14555, 14556, 14557, 14558, 14559, 14560, 14561, 14562, 14563, 14564, 14565, 14566, 14567, 14568, 14569, 14570, 14571, 14572, 14573, 14574, 14575, 14576, 14577, 14578, 14579, 14580, 14581, 14582, 14583, 14584, 14585, 14586, 14587, 14588, 14589, 14590, 14591, 14592, 14593, 14594, 14595, 14596, 14597, 14598, 14599, 14600, 14601, 14602, 14603, 14604, 14605, 14606, 14607, 14608, 14609]",110,[12692],1,0,-159778.351,,03,08,2011,03,08,2011,MANUALVIRTEMISCOMP - DISCREP!,,0007891010056211,CTD,TNC
19803,"[6815, 6966]",2,[8349],1,-27,-1003.4,,05,02,2008,03,03,2008,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19804,"[7543, 7580, 7581, 7582, 7583, 7584, 7585, 7586, 7587, 7588, 7589, 7590, 7591, 7592, 7593, 7594, 7595, 7596, 7597, 7598, 7599, 7600, 7601, 7602, 7603, 7604, 7605, 7606, 7607, 7608, 7609, 7610, 7611, 7612, 7613, 7614, 7615, 7616, 7617, 7618, 7619, 7620, 7621, 7622, 7623, 7624, 7626, 7627, 7628, 7629, 7631, 7632, 7633, 7634, 7635, 7978, 8000, 8054, 8063]",59,"[8728, 9012, 9106]",3,-63,-61285.868,,30,05,2008,01,08,2008,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19805,"[9504, 9505, 9506, 9507, 9508, 9509, 9510, 9511, 9512, 9513, 9514, 9515, 9516, 9517, 9518, 9519, 9520, 9521, 9522, 9523, 9524, 9525, 9526, 9527, 9528, 9529, 9530, 9531, 9532, 9533, 9534, 9535, 9536, 9537, 9538, 9539, 9540, 9541, 9542, 9543, 9544, 9545, 9546, 9547, 9548, 9549, 9550, 9551, 9552, 9553, 9554, 9555, 9556, 9557, 9558, 9559, 9560, 9561, 9562, 9563, 9564, 9565, 9566, 9567, 9568, 9569, 9571, 9572, 9573, 9574, 9575, 9576, 9577, 9578, 9579, 9580, 9581, 9582, 9583, 9584, 9585, 9586, 9587, 9588, 9589, 9590, 9591, 9592, 9593, 9594, 9595, 9596, 9597, 9598, 9599, 9600, 9601, 9602, 9603, 9604, 9605, 9606, 9607, 9608, 9609, 9610, 9611, 9612, 9694]",109,[10669],1,-31,-176490.393,,30,03,2009,30,04,2009,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19806,"[13961, 13963, 13964, 13965, 13966, 13967, 13968, 13969, 13970, 13971, 13972, 13973, 13974, 13975, 13976, 13977, 13978, 13979, 13980, 13981, 13982, 13983, 13984, 13985, 13986, 13987, 13988, 13989, 13990, 13991, 13992, 13993, 13994, 13995, 13996, 13997, 13998, 13999, 14000, 14001, 14002, 14003, 14004, 14005, 14006, 14007, 14008, 14009, 14010, 14011, 14012, 14013, 14014, 14015, 14016, 14017, 14018, 14019, 14020, 14021, 14022, 14023, 14024, 14025, 14026, 14027, 14028, 14029, 14030, 14031, 14032, 14033, 14034, 14035, 14036, 14037, 14038, 14039, 14040, 14041, 14042, 14043, 14044, 14045, 14046, 14047, 14048, 14049, 14050, 14051, 14052, 14053, 14054, 14055, 14056, 14057, 14058, 14059, 14060, 14061, 14062, 14063, 14064, 14065, 14066, 14067, 14068, 14069, 14070, 14071]",110,[12483],1,0,-174154.059,,29,04,2011,29,04,2011,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19807,"[13771, 13772, 13773, 13774, 13775, 13776, 13777, 13778, 13779, 13780, 13781, 13782, 13783, 13784, 13785, 13786, 13787, 13788, 13789, 13790, 13791, 13792, 13793, 13794, 13795, 13796, 13797, 13798, 13799, 13800, 13801, 13802, 13803, 13804, 13805, 13806, 13807, 13808, 13809, 13810, 13811, 13812, 13813, 13814, 13815, 13816, 13817, 13818, 13819, 13820, 13821, 13822, 13823, 13824, 13825, 13826, 13827, 13828, 13829, 13830, 13831, 13832, 13833, 13834, 13835, 13836, 13837, 13838, 13839, 13841, 13842, 13843, 13844, 13845, 13846, 13847, 13848, 13849, 13850, 13851, 13852, 13853, 13854, 13855, 13856, 13857, 13858, 13859, 13860, 13861, 13862, 13863, 13864, 13865, 13866, 13867, 13868, 13869, 13870, 13871, 13872, 13873, 13874, 13875, 13876, 13877, 13878, 13879, 13958]",109,[12426],1,-28,-166696.852,,31,03,2011,28,04,2011,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19808,"[15352, 15354, 15355, 15356, 15357, 15358, 15359, 15360, 15361, 15362, 15363, 15364, 15365, 15366, 15367, 15368, 15369, 15370, 15371, 15372, 15373, 15374, 15375, 15376, 15377, 15378, 15379, 15380, 15381, 15382, 15383, 15384, 15758, 15759, 15760, 15761, 15762, 15763, 15764, 15765, 15766, 15767, 15768, 15769, 15770, 15771, 15772, 15773, 15775, 15776, 15777, 15778, 15779, 15780, 15781, 15782, 15783, 15784, 15785, 15786, 15787, 15790, 15791, 15792, 15793, 15794, 15795, 15796, 15797, 15798, 15799, 15800, 15801, 15802, 15803, 15804, 15805, 15806, 15807, 15808, 15809, 15810, 15811, 15812, 15813, 15814, 15815, 15816, 15818, 15819, 15820, 15821, 15822, 15823, 15824, 15825, 15826, 15827, 15828, 15829, 15830, 15831, 15832, 15833, 15834, 15835, 15836, 15837, 15838, 15839, 15840, 15841, 15842, 15843, 15844, 15845, 15846, 15847, 15848, 15849, 15850, 15851, 15852, 15853, 15854, 15855, 15856, 15857, 15858, 15859, 15860, 15861, 15862, 15864, 15869]",135,"[13001, 13002, 13180, 13194]",4,-92,-301861.384,,29,12,2011,30,03,2012,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19809,"[15469, 15470, 15471, 15472, 15473, 15474, 15475, 15476, 15477, 15478, 15479, 15480, 15481, 15482, 15483, 15484, 15485, 15486, 15487, 15488, 15489, 15490, 15491, 15492, 15493, 15494, 15495, 15496, 15497, 15498, 15499, 15500, 15501, 15502, 15503, 15504, 15505, 15506, 15507, 15508, 15509, 15510, 15511, 15512, 15513, 15514, 15515, 15516, 15517, 15518, 15519, 15520, 15521, 15522, 15523, 15524, 15525, 15526, 15527, 15528, 15529, 15530, 15531, 15532, 15533, 15534, 15535, 15536, 15537, 15538, 15539, 15540, 15541, 15542, 15543, 15544, 15545, 15546, 15547, 15548, 15549, 15550, 15551, 15552, 15553, 15554, 15555, 15556, 15557, 15558, 15559, 15560, 15561, 15562, 15563, 15564, 15565, 15566, 15567, 15568, 15569, 15570, 15571, 15572, 15573, 15930]",106,"[13107, 13241]",2,-68,-182585.951,,16,02,2012,24,04,2012,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19810,"[11108, 11109, 11110, 11111, 11112, 11113, 11114, 11115, 11116, 11117, 11118, 11119, 11120, 11121, 11122, 11123, 11124, 11125, 11126, 11127, 11128, 11129, 11130, 11131, 11132, 11133, 11134, 11135, 11136, 11137, 11138, 11139, 11140, 11141, 11142, 11143, 11144, 11145, 11146, 11147, 11148, 11149, 11150, 11151, 11152, 11153, 11154, 11155, 11156, 11157, 11158, 11159, 11160, 11161, 11162, 11163, 11164, 11165, 11166, 11167, 11168, 11169, 11170, 11171, 11172, 11173, 11174, 11175, 11176, 11177, 11178, 11179, 11180, 11181, 11182, 11183, 11184, 11185, 11186, 11187, 11188, 11189, 11190, 11191, 11192, 11193, 11194, 11195, 11196, 11197, 11198, 11199, 11200, 11201, 11202, 11203, 11204, 11205, 11206, 11207, 11208, 11209, 11210, 11211, 11212, 11213, 11214, 11215, 11216, 11217, 11244, 11256, 11295, 11296, 11297, 11298, 11299, 11300, 11301, 11302, 11303, 11304, 11305, 11306, 11307, 11308, 11309, 11310, 11311, 11312, 11313, 11314, 11315, 11316, 11317, 11318, 11319, 11320, 11321, 11322, 11323, 11324, 11325, 11328, 11329, 11330, 11331, 11332, 11333, 11334, 11335, 11336, 11337, 11338, 11339, 11340, 11341, 11342, 11343, 11344, 11345, 11346, 11347, 11348, 11349, 11350, 11351, 11352, 11353, 11354, 11355, 11356, 11357, 11358, 11359, 11360, 11361, 11362, 11363, 11364, 11365, 11366, 11367, 11368, 11369, 11370, 11371, 11372, 11373, 11374, 11375, 11376, 11377, 11378, 11379, 11380, 11381, 11382, 11383, 11384, 11385, 11386, 11387, 11388, 11389, 11390, 11391, 11392, 11393, 11394, 11395, 11396, 11397, 11398, 11399, 11400, 11401, 11402, 11403, 11404]",220,"[11311, 11412]",2,-28,-280846.592,,02,12,2009,30,12,2009,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19811,"[9105, 9106, 9107, 9108, 9109, 9110, 9111, 9112, 9113, 9114, 9115, 9116, 9117, 9118, 9119, 9120, 9121, 9122, 9123, 9124, 9125, 9126, 9127, 9128, 9129, 9130, 9131, 9132, 9133, 9134, 9135, 9136, 9138, 9139, 9140, 9141, 9142, 9143, 9144, 9145, 9146, 9147, 9148, 9149, 9150, 9151, 9152, 9153, 9155, 9156, 9157, 9158, 9159, 9160, 9161, 9162, 9163, 9164, 9165, 9166, 9167, 9168, 9169, 9170, 9171, 9172, 9173, 9174, 9175, 9176, 9177, 9178, 9179, 9180, 9181, 9182, 9183, 9184, 9185, 9187, 9188, 9189, 9190, 9191, 9192, 9193, 9194, 9195, 9196, 9197, 9198, 9199, 9200, 9201, 9202, 9203, 9204, 9205, 9206, 9207, 9208, 9209, 9210, 9211, 9212, 9213, 9214, 9215, 9216, 9217, 9218, 9258, 9299, 9300, 9301, 9302, 9303, 9304, 9305, 9306, 9307, 9308, 9310, 9311, 9314, 9315, 9316, 9317, 9318, 9319, 9320, 9321, 9322, 9323, 9324, 9325, 9330, 9331, 9332, 9333, 9334, 9335, 9336, 9337, 9338, 9339, 9340, 9341, 9342, 9343, 9344, 9345, 9346, 9347, 9348, 9349, 9350, 9351, 9352, 9353, 9354, 9355, 9356, 9357, 9358, 9359, 9360, 9361, 9362, 9363, 9364, 9365, 9366, 9367, 9368, 9369, 9370, 9371, 9372, 9373, 9374, 9375, 9376, 9377, 9378, 9379, 9380, 9381, 9382, 9383, 9384, 9385, 9386, 9387, 9388, 9389, 9390, 9391, 9392, 9393, 9394, 9395, 9396, 9397, 9398, 9399, 9400, 9401, 9402, 9403, 9404, 9405, 9406, 9407, 9408, 9409, 9410, 9411, 9412, 9413, 9414, 9474]",222,"[10499, 10583]",2,-49,-374105.783,,29,01,2009,19,03,2009,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19812,[3994],1,[5536],1,0,-2270.45,,27,01,2006,27,01,2006,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19813,[3998],1,[5540],1,0,-721.7,,27,01,2006,27,01,2006,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19814,[3993],1,[5535],1,0,-2001.7,,27,01,2006,27,01,2006,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19815,[3995],1,[5537],1,0,-1151.7,,27,01,2006,27,01,2006,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19816,[3996],1,[5538],1,0,-2501.7,,27,01,2006,27,01,2006,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19817,[3997],1,[5539],1,0,-701.7,,27,01,2006,27,01,2006,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19818,[3999],1,[5541],1,0,-401.7,,27,01,2006,27,01,2006,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19819,[4000],1,[5542],1,0,-501.7,,27,01,2006,27,01,2006,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19820,[4001],1,[5543],1,0,-501.7,,27,01,2006,27,01,2006,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19821,[4002],1,[5544],1,0,-401.7,,27,01,2006,27,01,2006,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19822,[4002],1,[],0,0,-401.7,,27,01,2006,27,01,2006,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19823,"[5020, 5021]",2,[5998],1,0,-803.4,,19,10,2006,19,10,2006,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19824,"[5020, 5021]",2,[],0,0,-803.4,,19,10,2006,19,10,2006,MANUALVIRTEMISCOMP,,0007891010056211,CTD,TNC
19825,"[115, 116, 117, 118, 119, 120, 121, 122]",8,[14649],1,0,-12638.0,,30,11,2010,30,11,2010,CONSOLIDATEDTRANSFERS,,0007881190056212,MARETAP,TND
19826,"[212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 298, 299, 300, 301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 315, 316]",105,[13862],1,0,-144857.908,,31,05,2010,31,05,2010,CONSOLIDATEDTRANSFERS,,0007881190056213,TND TPS,TND
19827,"[342, 343, 344, 345, 346, 347, 348, 349, 350, 351, 352, 353, 354, 355, 356, 357, 358, 359, 360]",19,[13885],1,0,-29648.651,,30,11,2010,30,11,2010,CONSOLIDATEDTRANSFERS,,0007881190056213,TND TPS,TND
19828,"[363, 364, 365, 366, 367, 368, 369, 370, 373, 374, 375, 376, 379, 380]",14,[13889],1,1,-14790.178,,03,02,2011,04,02,2011,CONSOLIDATEDTRANSFERS,,0007881190056213,TND TPS,TND
19829,"[455, 456, 457, 458, 459, 460, 461, 462, 463, 464, 465, 466, 467, 468, 469, 470, 471, 472, 473, 474, 475, 476, 477, 478, 479, 480, 481, 482, 483, 484, 485, 486, 487, 488, 489, 490, 491, 492, 493, 494, 495, 496, 497, 498, 499, 500, 501, 502, 503, 504, 505, 506, 507, 508, 509, 510, 511, 512, 513, 514, 515, 516, 517, 518, 519, 520, 521, 522, 523, 524, 525, 526]",72,[13964],1,1,-71159.932,,29,12,2011,29,12,2011,CONSOLIDATEDTRANSFERS,,0007881190056213,TND TPS,TND
19830,"[632, 633, 634, 635, 636, 637, 638, 639, 640, 641, 642, 643, 644, 645, 646, 647, 648, 649, 650, 651, 652, 653, 654, 655, 656, 657, 658, 659, 660, 661, 662, 663, 664, 665, 666, 667, 668, 669, 670, 671, 672, 673, 674, 675, 676, 677, 678, 679, 680, 681, 682, 683, 684]",53,[15266],1,0,-60288.717,,04,02,2011,04,02,2011,CONSOLIDATEDTRANSFERS,,0007881190056216,TND PETROFAC,TND
19831,"[704, 705, 706, 707]",4,[15263],1,1,-5673.0,,29,12,2011,29,12,2011,CONSOLIDATEDTRANSFERS,,0007883700056211,TND SIVP,TND
19832,"[4034, 4035]",2,[5638],1,0,-703.4,,02,02,2006,02,02,2006,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19833,"[4156, 4157]",2,[5718],1,0,-703.4,,27,02,2006,27,02,2006,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19834,"[4249, 4258]",2,[5847],1,0,-803.4,,14,04,2006,14,04,2006,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19835,"[4329, 4330]",2,[5903],1,0,-803.4,,26,04,2006,26,04,2006,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19836,"[4585, 4586]",2,[6279],1,-34,-803.4,,28,06,2006,28,06,2006,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19837,"[4705, 4706]",2,[6370],1,-24,-803.4,,01,08,2006,01,08,2006,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19838,"[4802, 4803]",2,[6482],1,-25,-803.4,,25,08,2006,25,08,2006,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19839,"[4899, 4900]",2,[6597],1,-29,-803.4,,20,09,2006,20,09,2006,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19840,"[5144, 5145]",2,[6704],1,8,-903.4,,28,11,2006,28,11,2006,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19841,"[5576, 5589]",2,[7128],1,0,-903.4,,30,03,2007,30,03,2007,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19842,"[6148, 6149]",2,[7681],1,0,-903.4,,31,08,2007,31,08,2007,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19843,"[6243, 6244]",2,[7787],1,1,-903.4,,27,09,2007,27,09,2007,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19844,"[6373, 6374]",2,[7917],1,-1,-903.4,,01,11,2007,01,11,2007,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19845,"[6523, 6524]",2,[8059],1,3,-903.4,,04,12,2007,04,12,2007,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19846,"[6616, 6617]",2,[8154],1,0,-903.4,,17,12,2007,17,12,2007,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19847,"[7155, 7156]",2,[8661],1,1,-1003.4,,02,04,2008,02,04,2008,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19848,"[7292, 7293]",2,[8823],1,0,-1003.4,,30,04,2008,30,04,2008,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19849,"[8189, 8190]",2,[9556],1,0,-2229.0,,01,09,2008,01,09,2008,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19850,"[8332, 8333]",2,[9721],1,-2,-2104.0,,26,09,2008,26,09,2008,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19851,"[8577, 8578]",2,[9915],1,1,-2329.0,,30,10,2008,30,10,2008,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19852,"[8806, 8807]",2,[10121],1,1,-2104.0,,28,11,2008,28,11,2008,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19853,"[8977, 8978]",2,[10331],1,-1,-2704.0,,30,12,2008,30,12,2008,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19854,"[9877, 9878, 9879, 9880, 9881, 9882, 9883, 9884, 9885, 9886, 9887, 9888, 9889, 9890, 9891, 9892, 9893, 9894, 9895, 9896, 9897, 9898, 9899, 9900, 9901, 9902, 9903, 9904, 9905, 9906, 9907, 9908, 9909, 9910, 9911, 9912, 9913, 9914, 9915, 9916, 9917, 9918, 9919, 9920, 9921, 9922, 9923, 9924, 9925, 9926, 9927, 9928, 9929, 9930, 9931, 9932, 9933, 9934, 9935, 9936, 9937, 9938, 9939, 9940, 9941, 9942, 9943, 9944, 9945, 9946, 9947, 9948, 9949, 9950, 9951, 9952, 9953, 9954, 9955, 9956, 9957, 9958, 9959, 9960, 9961, 9962, 9963, 9964, 9965, 9966, 9967, 9968, 9969, 9970, 9971, 9972, 9973, 9974, 9975, 9976, 9977, 9978, 9979, 9980, 9981, 9982, 9983, 9984, 9985, 9986, 9987]",111,[10827],1,1,-143305.798,,29,05,2009,29,05,2009,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19855,"[10196, 10197]",2,[10943],1,1,-5804.0,,10,07,2009,10,07,2009,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19856,"[10378, 10379, 10380, 10381, 10382, 10383, 10384, 10385, 10386, 10387]",10,[11013],1,1,-10220.0,,10,08,2009,10,08,2009,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19857,"[10434, 10435, 10436, 10437, 10438, 10439, 10440, 10441, 10442, 10443, 10444, 10445, 10446, 10447, 10448, 10449, 10450, 10451, 10452, 10453, 10454, 10455, 10456, 10457, 10458, 10459, 10460, 10461, 10462, 10463, 10464, 10465, 10466, 10467, 10468, 10469, 10470, 10471, 10472, 10473, 10474, 10475, 10476, 10477, 10478, 10479, 10480, 10481, 10482, 10483, 10484, 10485, 10486, 10487, 10488, 10489, 10490, 10491, 10492, 10493, 10494, 10495, 10496, 10497, 10498, 10499, 10500, 10501, 10502, 10503, 10504, 10505, 10506, 10507, 10508, 10509, 10510, 10511, 10512, 10513, 10514, 10515, 10516, 10517, 10518, 10519, 10520, 10521, 10522, 10523, 10524, 10525, 10526, 10527, 10528, 10529, 10530, 10531, 10532, 10533, 10534, 10535, 10536, 10537, 10538, 10539, 10540, 10541, 10542]",109,[11055],1,0,-91431.724,,01,09,2009,01,09,2009,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19858,"[10553, 10554, 10555, 10556, 10557, 10558, 10559, 10560, 10561, 10562, 10563, 10564, 10565, 10566, 10567, 10568, 10569, 10570, 10571, 10572, 10573, 10575, 10576, 10577, 10578, 10579, 10580, 10581, 10582, 10583, 10584, 10585, 10590, 10591, 10592, 10593, 10594, 10595, 10596, 10597, 10598, 10599, 10600, 10601, 10602, 10603, 10604, 10605, 10606, 10607, 10608, 10609, 10610]",53,[11069],1,-2,-75743.5,,04,09,2009,04,09,2009,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19859,"[10632, 10633, 10634, 10635, 10636, 10637, 10638, 10639, 10640, 10641, 10642, 10643, 10644, 10645, 10646, 10647, 10648, 10649, 10650, 10651, 10652, 10653, 10654, 10655, 10656, 10657, 10658, 10659, 10660, 10661, 10662, 10663, 10664, 10665, 10666, 10667, 10668, 10669, 10670, 10672, 10673, 10674, 10675, 10676, 10677, 10678, 10679, 10680, 10681, 10682, 10683, 10684, 10685, 10686, 10687, 10688, 10689, 10690, 10691, 10692, 10693, 10694, 10695, 10696, 10697, 10698, 10699, 10700, 10701, 10702, 10703, 10704, 10705, 10706, 10707, 10708, 10709, 10710, 10711, 10712, 10713, 10714, 10715, 10716, 10717, 10718, 10719, 10720, 10721, 10722, 10723, 10724, 10725, 10726, 10727, 10728, 10729, 10730, 10731, 10732, 10733, 10734, 10735, 10736, 10737, 10738, 10739, 10740, 10741]",109,[11087],1,0,-91127.562,,16,09,2009,16,09,2009,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19860,"[10776, 10777, 10778, 10779, 10780, 10781, 10782, 10783, 10784, 10785, 10786, 10787, 10788, 10789, 10790, 10791, 10792, 10793, 10794, 10795, 10796, 10797, 10798, 10799, 10800, 10801, 10802, 10803, 10804, 10805, 10806, 10807, 10808, 10809, 10810, 10811, 10812]",37,[11128],1,0,-22651.5,,01,10,2009,01,10,2009,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19861,"[10853, 10854, 10855]",3,[11172],1,0,-1973.5,,14,10,2009,14,10,2009,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19862,"[11419, 11420, 11421, 11422, 11423]",5,[11420],1,1,-1360.0,,06,01,2010,06,01,2010,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
19863,"[11430, 11431]",2,[11428],1,1,-954.0,,08,01,2010,08,01,2010,CONSOLIDATEDTRANSFERS,,0007891010056211,CTD,TNC
